5.2391 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.2397 	INFO 	Loaded monitor calibration from ['2024_05_21 12:08']
5.4396 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D21732040>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D216CCFA0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025D216CCDF0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025D21AB7C70>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.4398 	EXP 	window1: mouseVisible = True
5.4398 	EXP 	window1: backgroundImage = ''
5.4398 	EXP 	window1: backgroundFit = 'none'
5.4401 	EXP 	window1: mouseVisible = True
5.4404 	EXP 	window1: mouseVisible = True
5.4434 	EXP 	window1: mouseVisible = True
5.4441 	EXP 	window1: mouseVisible = True
5.4497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4511 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4526 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4543 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4558 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4567 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4578 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4590 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4597 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4615 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4634 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4650 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4659 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4676 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4683 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4694 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4703 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4705 	DEBUG 	Uploading Texture Font fontname to graphics card
5.4885 	DEBUG 	Upload of Texture Font fontname complete
5.4900 	EXP 	window1: mouseVisible = True
5.4901 	EXP 	window1: mouseVisible = True
5.4906 	EXP 	window1: mouseVisible = True
5.4910 	EXP 	window1: mouseVisible = True
5.4946 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4956 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4966 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.4969 	DEBUG 	Uploading Texture Font fontname to graphics card
5.5138 	DEBUG 	Upload of Texture Font fontname complete
5.5156 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.5156 	EXP 	window1: recordFrameIntervals = False
5.6856 	EXP 	window1: recordFrameIntervals = True
5.7892 	WARNING 	t of last frame was 20.06ms (=1/49)
5.9690 	EXP 	Screen (0) actual frame rate measured at 59.70Hz
5.9690 	EXP 	window1: recordFrameIntervals = False
5.9691 	EXP 	window1: mouseVisible = False
5.9697 	EXP 	window1: mouseVisible = True
5.9699 	EXP 	window1: mouseVisible = True
5.9709 	EXP 	window1: mouseVisible = True
5.9716 	EXP 	window1: mouseVisible = True
5.9768 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9777 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9786 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9796 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9806 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9816 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9828 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9859 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9885 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9914 	DEBUG 	Uploading Texture Font fontname to graphics card
5.9925 	DEBUG 	Upload of Texture Font fontname complete
5.9950 	EXP 	window1: mouseVisible = True
5.9953 	EXP 	window1: mouseVisible = True
5.9962 	EXP 	window1: mouseVisible = True
5.9970 	EXP 	window1: mouseVisible = True
6.0569 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.2367 	INFO 	keyboard.Keyboard is using iohub backend.
8.2367 	INFO 	keyboard.Keyboard is using iohub backend.
8.2368 	INFO 	keyboard.Keyboard is using iohub backend.
8.2368 	EXP 	article1: status = STARTED
8.2370 	EXP 	window1: mouseVisible = True
8.3083 	EXP 	Created text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='text1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
8.3084 	EXP 	window1: mouseVisible = True
8.3096 	EXP 	Created fixation1 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=0.08, name='fixation1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.06]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
8.3097 	EXP 	window1: mouseVisible = True
