17.3916 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
17.3931 	INFO 	Loaded monitor calibration from ['2024_05_21 12:08']
17.7060 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D1AE89A00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D1AE899A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([1, 1, 1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020D1AE897F0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020D2148F670>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.7063 	EXP 	window1: mouseVisible = True
17.7063 	EXP 	window1: backgroundImage = ''
17.7063 	EXP 	window1: backgroundFit = 'none'
17.7067 	EXP 	window1: mouseVisible = True
17.7071 	EXP 	window1: mouseVisible = True
17.7123 	EXP 	window1: mouseVisible = True
17.7148 	EXP 	window1: mouseVisible = True
17.7330 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7364 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7383 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7404 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7474 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7520 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7535 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7549 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7575 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7587 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7601 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7634 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7677 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7680 	DEBUG 	Uploading Texture Font fontname to graphics card
17.7796 	DEBUG 	Upload of Texture Font fontname complete
17.7818 	EXP 	window1: mouseVisible = True
17.7820 	EXP 	window1: mouseVisible = True
17.7827 	EXP 	window1: mouseVisible = True
17.7833 	EXP 	window1: mouseVisible = True
17.7884 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7910 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7928 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
17.7931 	DEBUG 	Uploading Texture Font fontname to graphics card
17.8032 	DEBUG 	Upload of Texture Font fontname complete
17.8081 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
17.8082 	EXP 	window1: recordFrameIntervals = False
17.9850 	EXP 	window1: recordFrameIntervals = True
18.1688 	EXP 	Screen (0) actual frame rate measured at 59.38Hz
18.1688 	EXP 	window1: recordFrameIntervals = False
18.1690 	EXP 	window1: mouseVisible = False
18.1701 	EXP 	window1: mouseVisible = True
18.1706 	EXP 	window1: mouseVisible = True
18.1718 	EXP 	window1: mouseVisible = True
18.1728 	EXP 	window1: mouseVisible = True
18.1806 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1825 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1847 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1894 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1915 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1948 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.1977 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2007 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
18.2013 	DEBUG 	Uploading Texture Font fontname to graphics card
18.2023 	DEBUG 	Upload of Texture Font fontname complete
18.2048 	EXP 	window1: mouseVisible = True
18.2050 	EXP 	window1: mouseVisible = True
18.2058 	EXP 	window1: mouseVisible = True
18.2065 	EXP 	window1: mouseVisible = True
18.2921 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
22.9158 	INFO 	keyboard.Keyboard is using iohub backend.
22.9159 	INFO 	keyboard.Keyboard is using iohub backend.
22.9159 	INFO 	keyboard.Keyboard is using iohub backend.
22.9159 	INFO 	keyboard.Keyboard is using iohub backend.
22.9160 	INFO 	keyboard.Keyboard is using iohub backend.
22.9160 	INFO 	keyboard.Keyboard is using iohub backend.
22.9160 	INFO 	keyboard.Keyboard is using iohub backend.
22.9161 	INFO 	keyboard.Keyboard is using iohub backend.
22.9161 	EXP 	article1: status = STARTED
22.9165 	EXP 	window1: mouseVisible = True
23.0736 	EXP 	Created text0 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='Arabic', name='text0', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
23.0738 	EXP 	window1: mouseVisible = True
23.0763 	EXP 	Created fixation0 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=0.08, name='fixation0', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.03, 0.06]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
23.0764 	EXP 	window1: mouseVisible = True
